cod_ide,Cargo,Y,nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nProbMoraNoHeredada,nProbMoraHeredada,nRatio_crec_deuda,Edad,Clasificacion_Asesor_Urb_Rur,Genero,EstadoCivil,Estado_Civil_Sexo,nProductividad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30
C00000117,ASESOR COMERCIAL SENIOR,0,3,0.426479297459389,si,0.0,0.0,no,si,-0.00492442755158594,si,0.166237220610359,29,malo,malo,1.20562191804312,33,U,Femenino,Soltero,F_Soltero,1.26,bueno,57,NO,0.6259220166669371,0.8894376758884105,0.2550966195521349,0.48301978858643846,0.9107428986318559,0.6420919746735212,0.05877207099074322,0.40266003506887416,0.9152280030207848,0.7009682620203165,0.6199993489038284,0.10583879247227146,0.49330727454502565,0.4966596076259572,0.9278771836268364,0.20140393125316913,0.7560397098373131,0.49457600093410325,0.36008058573554946,0.5983053467706289,0.8146485097112957,0.9645638923508134,0.7214769742691769,0.047292281554360605,0.23698848441611764,0.7516608775541652,0.6263787053400655,0.22525276618778123,0.8054683363083667,0.4977785649143456
C00000118,ASESOR COMERCIAL SENIOR,1,1,0.226355773842833,si,0.0,0.0,no,no,0.0058183911268899,si,0.0978695891975608,18,malo,bueno,0.905775921086812,36,U,Masculino,Soltero,M_Soltero,0.724137931034483,bueno,57,NO,0.16847252110661648,0.49339811665790834,0.43356111031369515,0.153135896988562,0.4985206345433537,0.5678257659837916,0.3508790187050631,0.5601038141894427,0.2924187868484063,0.42115646775095683,0.09264867070508043,0.05734933210619897,0.4963599605708361,0.632565011935576,0.12325917845131706,0.49323503112815514,0.7042217159671998,0.11865241741125987,0.1624218125477902,0.2120597181305791,0.937602494523201,0.34299357544023323,0.8881920043498325,0.7062958472679242,0.8500202947493011,0.01849095266619205,0.3738128838735585,0.7328841255819256,0.8902917092883237,0.9267276162854374
C00000119,ASESOR COMERCIAL JUNIOR 2,0,2,0.209921285836609,no,0.0,0.0,si,si,0.0102460828564031,si,0.0500715448729625,23,bueno,bueno,0.960172516211059,30,U,Masculino,Soltero,M_Soltero,0.9,bueno,56,NO,0.05524974094101209,0.20734382591208023,0.5215407422861461,0.21238638281612643,0.9729016009508777,0.8543383963690032,0.532756916501531,0.4832891644126621,0.4748003070754626,0.4581625263252631,0.46926143594068226,0.6746513840055808,0.02082314483387493,0.8357595486337609,0.9676238290457861,0.8450376282519477,0.5432450059534808,0.5096473239686891,0.002504077510199987,0.2945097872383379,0.7119840294733735,0.5642018511074361,0.8273736585818972,0.8426876399722918,0.9260088790817186,0.8119191559787133,0.21536532938507535,0.5879952152978535,0.47296975170091116,0.11381997343199457
C00000120,ASESOR COMERCIAL SENIOR,1,2,0.341109056758819,si,0.00621700472353432,0.00262063962462145,no,no,0.00321991797166047,si,0.0428551891860151,25,malo,bueno,1.27404305172881,41,R,Masculino,Otros,otros,0.862068965517241,bueno,56,NO,0.5841702634409939,0.7850133952774775,0.9266833048366563,0.22655869093703296,0.9491297036665268,0.004481354984801844,0.8134891140006697,0.4505400704383473,0.6163217374444225,0.3261654644366708,0.4574805098055461,0.9986250810420626,0.8548911503812088,0.02055391902303927,0.7063081005986502,0.022647215359519857,0.24719909775044413,0.016852941796103416,0.22810670368176467,0.3889065503526359,0.3052615492045406,0.20192617643706523,0.32917412289234904,0.660021342398339,0.03372670405018363,0.26919459716431415,0.6120297453245995,0.3145232314935348,0.2202762649223352,0.5918705719576011
C00000121,ASESOR COMERCIAL SENIOR,1,1,0.607027058633179,si,0.0123559305144983,0.00299819687270089,no,no,-0.00792382191596008,si,0.0476944100530046,28,malo,bueno,0.899078444953393,34,U,Masculino,Casado,Casado,1.01724137931034,bueno,38,NO,0.875772558994977,0.7027692545723189,0.3668595803680703,0.5799259152633539,0.09602271580355459,0.44439532613128796,0.06896335251262753,0.5271331519430094,0.19147906300710915,0.49416609601940653,0.12187247525619971,0.19947863873707317,0.38550827931777565,0.8859126062635323,0.5760949816504136,0.9252050349621389,0.5298527845761681,0.854527062291902,0.7371336347098258,0.5143167360614891,0.5908033328685772,0.5455605455768188,0.8260987720597189,0.18465152595101542,0.02515130546008648,0.44180388363032863,0.9074286616578506,0.6099332457192085,0.8315490838754712,0.9380331370979984
C00000122,ASESOR COMERCIAL JUNIOR 2,1,2,0.286110745136193,si,0.00636968516715352,0.0160733524800914,no,si,-0.00295857311912062,si,0.0562900389492965,15,bueno,bueno,0.0,50,U,Masculino,Casado,Casado,0.803076923076923,bueno,180,NO,0.844380041641323,0.4271308342164283,0.38325302219485524,0.6870384653416508,0.43391954263118426,0.39358562738212344,0.2831567546390139,0.5646994929292394,0.7413288229000544,0.17283478921764306,0.14268523004487577,0.9791641928238797,0.7462826521105536,0.1724628897153413,0.6545377611139169,0.2508684213323149,0.8327291449593781,0.6063587462910783,0.766009892203929,0.8133960475781845,0.7996119453466528,0.9161186923771366,0.030442033269895807,0.6609846139835404,0.26855364148588723,0.9780657175403177,0.09830034663316434,0.5189720514831637,0.22311477663084223,0.294713235177822
C00000123,ASESOR COMERCIAL JUNIOR 2,1,6,0.206918238993711,si,0.00727446757597511,0.00921840299333492,no,si,0.015224438784749,no,0.0,24,malo,bueno,1.10533592175339,31,R,Masculino,Otros,otros,1.075,bueno,54,NO,0.6982067885825934,0.5030274409343218,0.06206428985031964,0.7291725092673781,0.016000392285918208,0.2724647675584203,0.3542411238511127,0.009013555798492834,0.12767727714892174,0.0500501207295182,0.2881762233083328,0.9304574169277164,0.6346913982295201,0.6879482995039892,0.2022802459244054,0.5006664431227681,0.8599633187695553,0.5886523706941528,0.5590903660413122,0.5861112098954319,0.6002947775426885,0.3063170520853946,0.2986361624230277,0.5187315520704469,0.5800985475319995,0.8623660240042313,0.4488601866837909,0.7596900876623007,0.9479939916749428,0.27332278598271653
C00000124,ASESOR COMERCIAL JUNIOR 2,0,6,0.182422891118543,si,0.0105274822695035,0.00750927467945832,no,no,-0.0255769485887388,si,0.200081467092278,21,malo,malo,3.70770373312597,33,R,Femenino,Soltero,F_Soltero,1.005,bueno,54,NO,0.7678000804039162,0.6034631351399073,0.08005824581301835,0.7311284493603931,0.7145744562244629,0.9770645608880753,0.5018418128499246,0.39780024815734616,0.6046993446549832,0.013302063418966337,0.31461484951667595,0.5406865771870144,0.887020515573523,0.900571394414791,0.1839481036238514,0.6490878950715442,0.7471548300670481,0.9322599104251814,0.6234597331877063,0.8177539162021813,0.6707065712897333,0.7158932753069858,0.3673445736308705,0.146836724314249,0.18507960301434445,0.37096907848120164,0.9281801675882266,0.9978956703793161,0.663603808824206,0.38097799336892946
C00000125,ASESOR COMERCIAL SENIOR,1,0,0.378850387684474,no,0.0,0.0,no,no,0.0802289730671144,si,0.197408601860287,30,malo,malo,0.999544112246662,29,U,Femenino,Soltero,F_Soltero,1.01724137931034,bueno,59,NO,0.2700906920435072,0.19249603452852027,0.1923297367164286,0.9676937508798427,0.654507333804434,0.8689306565102273,0.8810378430252538,0.4683512084553575,0.6040991892924081,0.2338826860911336,0.3165277945643562,0.17145312472750307,0.3782792487918174,0.5688142933664135,0.5325574008995011,0.8996650908138297,0.8718176663367297,0.06185909532440492,0.5330108265174784,0.9347009474251842,0.2679985341924914,0.7482078874421906,0.8870606693296655,0.7673303994506577,0.9276081082631218,0.831875131995523,0.6588887512561383,0.6600053115899148,0.7955442509511272,0.39341860287102126
C00000126,ASESOR COMERCIAL SENIOR,1,0,0.267328318021424,si,0.00471708608682108,0.00172821369002594,no,no,0.0573662396244074,si,0.057030949918738,23,malo,bueno,40.3686854555616,32,U,Femenino,Soltero,F_Soltero,0.932758620689655,bueno,54,NO,0.14162254253653117,0.3810618089308998,0.9781982426740784,0.8829607236824057,0.4041431701552848,0.8133800920037618,0.22818053559160845,0.168392980034192,0.7220850595986575,0.18712246985845993,0.284302081072509,0.20334463525217816,0.3663097587581613,0.28751702492647824,0.08471286647004783,0.217195032269052,0.18949468862578134,0.9991051815300899,0.9936494244906126,0.9049926744012432,0.13242974617921022,0.7148928116768084,0.2997592362373036,0.1814155285695972,0.08128974518054477,0.8886097797630604,0.36872450716697425,0.16075686275252232,0.7678891512889892,0.11794971060670478
C00000127,ASESOR COMERCIAL SENIOR,1,0,0.390637974940488,si,0.0,0.0,no,no,0.0125921830843067,si,0.00641456256270575,25,malo,bueno,0.966696566473826,32,U,Femenino,Soltero,F_Soltero,0.879310344827586,bueno,64,NO,0.24145483088928088,0.6003518991665893,0.47864464768037285,0.4097453285471758,0.9559733077475475,0.6577868905944433,0.3790426950097975,0.13058603791141477,0.23232082216908967,0.6637180922758106,0.31649328428839896,0.18989977329528895,0.6691055631122659,0.06983543356633515,0.38517756239336265,0.6000265181388519,0.6828748275004287,0.19213041978482848,0.5363007761347042,0.013353439047302573,0.21357599437638652,0.5462157581438202,0.22704254831378146,0.697764563900639,0.8711096062095126,0.23427693403285443,0.6887072942085984,0.8277782690305332,0.8036420322408994,0.8271404483979682
C00000128,ASESOR COMERCIAL SENIOR,1,3,0.287020688040612,si,0.0199049316696376,0.0380683296448692,no,si,-0.0155624295092105,si,0.00332653950920237,26,malo,bueno,0.999704964529147,40,U,Masculino,Soltero,M_Soltero,0.896551724137931,bueno,53,NO,0.8203156027171302,0.989678638500853,0.8580439838375344,0.47413169062875227,0.6616380412764319,0.41697053808954654,0.8846342792156898,0.25158135907846524,0.4228707371094428,0.45554645721478126,0.3032683053356824,0.40858997367786876,0.5476032927861808,0.7149465825237746,0.7701800652093713,0.454255608102494,0.143214358141994,0.2502867509571941,0.3813937100440524,0.7027868132824576,0.9650951946452044,0.39515091802546953,0.1298539184924582,0.46816684166217915,0.39934110889897567,0.03984622086865752,0.40887033707026343,0.4661450900131662,0.9283883966572424,0.2032142487689459
C00000129,ASESOR COMERCIAL SENIOR,1,0,0.251898577612863,si,0.0351727182430195,0.01997579786256,no,no,0.0355788891151381,si,0.0190636478731829,27,malo,bueno,0.826415785521178,59,R,Masculino,Casado,Casado,0.95,bueno,128,NO,0.22640519835328687,0.9379860609364836,0.7870818024443819,0.892403868894597,0.9385143229004986,0.8685572744993392,0.9643251759759,0.730948167723675,0.6856100850988344,0.66286924583081,0.3103837198160784,0.2431108553426301,0.7685403836221489,0.6155300170498166,0.12828034618761686,0.3715520457222241,0.7032817777255532,0.384835145194253,0.29786100044343244,0.5361905730169767,0.3285021417928672,0.9449024163410897,0.5740865381991959,0.6415561718875447,0.6395969925034891,0.6115211467119748,0.15169234985558544,0.3253537970340822,0.7967670842754621,0.916032339940281
C00000130,ASESOR COMERCIAL SENIOR,0,4,0.248342704256824,si,0.0,0.0,no,no,0.00992138895379754,si,0.110982425410499,26,bueno,bueno,0.802519670274422,39,U,Masculino,Soltero,M_Soltero,1.2,bueno,49,NO,0.47944442885582916,0.5979939677788313,0.1620090503313325,0.3007045900447475,0.15719222917601927,0.748419182723481,0.976546652769355,0.45429715125731596,0.74345873916041,0.36364930132095175,0.18689935212380193,0.9601907393360536,0.14002601856280805,0.6168027598881269,0.25588296931236465,0.020890218123529092,0.8949324727201186,0.7143161971659407,0.5781719795844135,0.8309975994449578,0.0007916219648751444,0.2720038501224301,0.1026858493376066,0.30519790500157484,0.5103171685896191,0.39493169139359496,0.09147583309037255,0.0776214714014577,0.092523848517431,0.16113932357529548
C00000131,ASESOR COMERCIAL SENIOR,1,0,0.239990909891029,no,0.0,0.0,no,no,0.0108740552752004,si,0.141347147249135,23,malo,bueno,1.13049920250195,44,U,Masculino,Soltero,M_Soltero,0.9,bueno,94,NO,0.47575957484658227,0.8117418107451083,0.9652195632831614,0.1816435361355363,0.6946274720041866,0.9509940546752583,0.29174337582744736,0.758379896327559,0.45738284781790806,0.6108910892922614,0.5960810240639772,0.26039569759841985,0.9761286672080786,0.5621243814889451,0.21488358959492426,0.28723551230324695,0.9357765805246699,0.361460406760715,0.022445032415750243,0.01897558581221448,0.8991707593695006,0.7387313437978366,0.06935775120481602,0.655285315536031,0.15904465394478418,0.5684367322630408,0.963125838924097,0.7773810081955006,0.1856188964011638,0.6350389904022695
C00000132,ASESOR COMERCIAL SENIOR,1,2,0.328208727383268,no,0.0,0.0,no,no,0.000200189999351691,si,0.00961930396818439,24,malo,bueno,3.36689058272491,34,U,Masculino,Soltero,M_Soltero,0.793103448275862,bueno,81,NO,0.03954438134520588,0.042166383331711965,0.07030026154613855,0.5394046026941341,0.8516237120198562,0.5955702661817619,0.5394462941295388,0.6506150821896646,0.4517643591120374,0.6908972870994363,0.5497355686475447,0.0017362562206579835,0.7260121603584693,0.7824844485131013,0.1771840855657676,0.5364607273480442,0.6310165814896012,0.3146750316585567,0.35311067826550957,0.8321313363142007,0.9587586832342646,0.9071002668571976,0.8042705927491405,0.4266920878215579,0.2227133997962446,0.15446754269979002,0.6517434223056903,0.19727790731651473,0.8636347310534027,0.2273819252196495
C00000133,ASESOR COMERCIAL MASTER,1,0,0.389995331770019,si,0.0,0.0,no,no,-0.0304848616281355,si,0.0535562228779067,28,malo,bueno,1.0044511630816,45,U,Femenino,Soltero,F_Soltero,0.875,bueno,91,NO,0.04842773347137186,0.3175513001408844,0.8519314582474098,0.29082997106486475,0.6975879728433446,0.6981150617601181,0.6279140144899074,0.23170872894041694,0.6340040872312154,0.14319200717082936,0.6674934124179578,0.9421709392491333,0.04056516712523117,0.6852246456779241,0.38291024224594916,0.3030808951160918,0.15665819227018263,0.015912932418769676,0.6538104785264539,0.5537256371840731,0.8312978280921949,0.035086434983834236,0.32807247540986806,0.09439637210920993,0.9131107543407676,0.5994020637975868,0.4824192403331695,0.43302705468218283,0.11007428156648635,0.769055953976348
C00000134,ASESOR COMERCIAL JUNIOR 2,1,2,0.296640917704833,si,0.00380228136882129,0.0006846297141789,no,si,0.0018518157249824,si,0.275546048544662,30,malo,malo,0.0,32,R,Masculino,Casado,Casado,1.2,bueno,17,NO,0.3598808681025242,0.5998118236424996,0.8099495143446617,0.7582663081554966,0.09119262713988274,0.3503321293775614,0.5118845886335536,0.8621107110301355,0.6844509287192619,0.19050412385210191,0.23546097639941066,0.4911715497536824,0.6271193669281466,0.6373008657082541,0.7329695268764349,0.43826234222459937,0.07334711472838518,0.8150285608173218,0.28197684013687174,0.7231122505212298,0.5840012626886388,0.4795894960744771,0.16083411206677756,0.2843013187842992,0.36350054401976706,0.8879413769345325,0.7515130155492867,0.8089177450867062,0.8102054942069651,0.2303650737215054
C00000135,ASESOR COMERCIAL MASTER,0,0,0.229265213500384,si,0.019010372042859,0.00565490585019619,no,no,0.00817872161376896,si,0.420432462740532,30,bueno,malo,6.29367111239986,33,R,Masculino,Soltero,M_Soltero,1.34705882352941,bueno,92,NO,0.5799672278178201,0.7660812124290496,0.2744111628512159,0.6013719680790038,0.28057769450819436,0.6154891115588895,0.9594078801954957,0.7229212897184346,0.995897700492045,0.7280310490694183,0.5776930778119098,0.12126874648134978,0.43514094699733563,0.9965451582126991,0.7718834608923234,0.14613020677666888,0.9457947751369653,0.50442316698359,0.6949430429199138,0.3420592350100029,0.9812868877884571,0.568420680318498,0.27335533105149823,0.1011000423519467,0.9183591415599194,0.26286409618276496,0.31196447788670323,0.5797486843644247,0.5412623423097351,0.5089173831781246
C00000136,ASESOR COMERCIAL FUNCIONARIO,0,6,0.157403980726555,no,0.0,0.0,no,no,-0.0135690285311329,si,0.108141593301799,27,malo,bueno,0.654085295334383,39,U,Femenino,Soltero,F_Soltero,1.08,bueno,120,NO,0.30840268349826006,0.40381256400378873,0.7637195056744814,0.4831000453569797,0.8186012587201058,0.8323958017832515,0.3169441585488014,0.5788299734195194,0.23620409444087354,0.8596195002863236,0.08638363629546353,0.2040210379199453,0.18351060403894814,0.3635308825201501,0.6892604221157619,0.1918956675891471,0.9628875036275314,0.2325601344060293,0.990690169319834,0.28048666182720783,0.5232337480527219,0.823561347199486,0.029801413334509252,0.9749761472383409,0.4611637269552008,0.1394935456247932,0.9308904439408707,0.5864026035424933,0.36253753144743595,0.8476534951648141
C00000137,ASESOR COMERCIAL MASTER,1,0,0.308209830417004,si,0.00366300366300366,0.00084346801428576,no,no,0.00745136957316377,si,0.595736562181055,28,bueno,malo,7.64983415355458,39,U,Femenino,Soltero,F_Soltero,0.875,bueno,145,NO,0.8365288630695501,0.71846702504509,0.038105655516218695,0.7282069113691784,0.5273031216083658,0.26147192331677604,0.33470862468762064,0.4827082723878322,0.3871386780754389,0.48422017324385125,0.6416011688402555,0.5993650504991977,0.387246581984394,0.19967075173578663,0.9567199301450103,0.8654062493911278,0.6307271156794431,0.7372297379217759,0.27366541900207086,0.6966242532457035,0.7538205721043229,0.7453510703321129,0.27054191367685465,0.6540076448274327,0.34230141582170204,0.5948351200047954,0.35002933149408244,0.24695797695912902,0.6858594067123438,0.18794724207708635
C00000138,ASESOR COMERCIAL FUNCIONARIO,0,0,0.17268018774841,si,0.00415888496921906,0.0168070746294319,no,no,0.0264597953715386,si,0.135218987658577,28,bueno,bueno,0.899343251060963,38,U,Masculino,Soltero,M_Soltero,1.18333333333333,bueno,81,NO,0.2985962966988086,0.7232678993940217,0.8558736749795628,0.06166364019876991,0.32386156369455,0.08143794994522568,0.5472712687388799,0.6090066162494537,0.831557704919872,0.8120406704716864,0.04376096558012588,0.28191229025961784,0.4778169223811859,0.5720359577123476,0.009631762966301083,0.012154203810245678,0.825626383619093,0.26195810315935186,0.2967297300430314,0.3036452349046709,0.3515424870242888,0.3461913382237184,0.8540377739240531,0.2760095061037311,0.06464010322574021,0.40617487715669554,0.7932286932564206,0.5124484521504707,0.7395858286787086,0.6808161490958841
C00000139,ASESOR COMERCIAL FUNCIONARIO,1,2,0.367348619385884,si,0.0,0.0,no,no,0.0322390650943852,no,0.0,30,malo,bueno,1.00947378976539,40,U,Masculino,Soltero,M_Soltero,1.22,bueno,111,NO,0.10927063135073845,0.9776268587638848,0.9583054809424819,0.39509985564407024,0.3650320793111729,0.8528018609958657,0.2558807538203378,0.24506417857605134,0.9344174920035997,0.06936825608713182,0.8015862461329994,0.5651714243734663,0.7597397389650551,0.7721562847846191,0.054542006641695284,0.2199403279617166,0.4136456786718533,0.1443849733187459,0.3991651821489389,0.45777990716745576,0.15248754362943562,0.0185957308847996,0.6719270324189642,0.9619625493966356,0.6075519379186388,0.8692798230022561,0.019200373402050164,0.5801748029132062,0.1387801736708294,0.4393966590026813
